id,confidence,score,title,publisher,url,description,reasons
r-2139,low,3,Science North — Downloadable Educator Resources,Online Platform,https://www.sciencenorth.ca/downloadable-resources,"Free downloadable resources from Science North, including handouts on what makes structures strong and stable, and elements that lend support and balance.",title_weak:resources; url_shallow:/downloadable-resources
r-1535,low,3,Science North — Grade 7 Coding and Math Lessons,Ontario Teacher-Created and Board Resources,https://schools.sciencenorth.ca/grade-7,"Free Grade 7 lessons including algorithms-and-geometry activities using Ozobots, Tinkercad + Codeblocks structure design, and Cue robot coding — cross-curricular math/science coding tasks with Ontario alignment.",title_weak:lessons; url_shallow:/grade-7
r-1541,low,3,Science Teachers' Association of Ontario (STAO) — Coding Lesson Plans by Grade,Official Ontario & Ministry-Aligned Curriculum Documents,https://stao.ca/resource/coding/,"STAO's bank of coding lesson plans organized by grade level, widely referenced in Ontario teacher-education library guides as a go-to source for Grade 7 classroom-ready coding activities.",url_trailing_slash:/; desc_phrase:organized by
r-2144,low,3,Scientists in School — Strong Structures Teacher Resource Package,Online Platform,https://scientistsinschool.ca/wp-content/uploads/2021/10/Strong-Structures-Teacher-Recource-Package.pdf,"Canadian charity Scientists in School's free teacher resource package on strong structures, including background information and hands-on activities suitable for classroom delivery.",title_strong:resource pack
r-1183,low,3,Shodor Interactivate – Histogram & Box Plot Activities,Interactive Data Analysis Platforms,http://www.shodor.org/interactivate/activities/Histogram/,"Classic free Shodor Interactivate tool allowing students to make their own histograms and box plots, with companion lesson plans introducing class intervals, quartiles, and graphical data representation.",title_weak:activities; url_weak:/activities; url_trailing_slash:/
r-2182,low,3,STAO — Grade 9 Earth and Space Science Lesson Plans,Online Platform,https://stao.ca/resource_grade_level/grade-9/,"Curated library of searchable lesson plans and classroom resources aligned to Ontario Grade 9 Earth and Space Science curriculum, including hands-on activities and demonstrations.",url_trailing_slash:/; desc_phrase:library of
r-2329,low,3,States of Matter,Science Notes and Projects,https://sciencenotes.org/states-of-matter/,"Educational resource explaining the states of matter (solid, liquid, gas) and how subatomic particles, atoms, and compounds behave in each state. Includes information on how matter transitions between states.",url_shallow:/states-of-matter/; url_trailing_slash:/
r-1846,low,3,Sésamath — Manuel cycle 4 (PDF complet),France-based Cycle 4 (Grades 7–9 equivalent) Resources,https://manuel.sesamath.net/send_file.php?file=/files/cycle4_2016.pdf,Full PDF download of the Sésamath cycle 4 textbook for offline use — handy for printing select chapters or distributing to students without reliable internet access.,url_shallow:/send_file.php; many_expectations:n=4
r-147,low,3,TD Bank's Financial Literacy for Kids Website,TD Bank,https://www.td.com/ca/en/personal-banking/how-to/budgeting/how-to-financial-literacy-for-kids,TD Bank provides suggested activities for parents and teachers related to financial literacy. All activities are sorted by age group.,desc_phrase:sorted by; many_expectations:n=4
r-2153,low,3,TeachEngineering — Bridges Curricular Unit,Online Platform,https://www.teachengineering.org/curricularunits/view/cub_brid_curricularunit,"Five-lesson NSF-funded TeachEngineering unit on bridges covering arch, beam, truss, and suspension types with hands-on activities. Excellent for Grade 7 Form and Function.",title_strong:unit
r-1352,low,3,Teacher Resource Cabin — Grade 8 Spatial Sense Workbook (Ontario Math 2020),Teaching Units & Workbooks — Paid,https://teacherresourcecabin.com/product/grade-8-spatial-sense-workbook-ontario-math/,"Full Grade 8 Strand E workbook covering scale factor, tessellations, measurement units, triangles/quadrilaterals, circles, the Pythagorean theorem, and perimeter/area/volume/circumference. Includes a mini-golf design project, tessellation activity, quiz, and unit test aligned to Ontario 2020 expectations.",url_trailing_slash:/; many_expectations:n=6
r-1389,low,3,Teachers Pay Teachers — Grade 7 Ontario Math Full Year Bundle,Teaching Units & Lesson Plans,https://www.teacherspayteachers.com/Product/Grade-7-Math-Ontario-Curriculum-FULL-YEAR-Math-Lesson-Plans-Centres-Workbook-3727011,"Comprehensive year-long bundle with 1000+ pages of aligned materials. Includes specific measurement units with visual supports, differentiated tasks, and assessment tools.",title_strong:bundle
r-1536,low,3,Techthings.ca — Coding Program Inventory (Ontario curriculum integration),Ontario Teacher-Created and Board Resources,http://techthings.ca/Coding/elementaryprograms/ProgramInventory.html,"Teacher-curated comparison of coding platforms (Scratch, Lynx, micro:bit, Ozobot, etc.) mapped to Ontario curriculum. Helps a Grade 7 teacher quickly select the right tool for a specific C3.1/C3.2 sub-expectation.",title_strong:curriculum
r-2326,low,3,The Ontario Curriculum Grades 1–8 (2023 Official Document),Online Platform,https://assets-us-01.kc-usercontent.com/fbd574c4-da36-0066-a0c5-849ffb2de96e/f6f2efba-a7aa-4c70-94ce-f7593a7490ca/SocialStudiesHistoryGeography-AODA.pdf,"Complete 2023 Ontario curriculum document in accessible PDF format. Contains all curriculum expectations, learning contexts, equity considerations, and assessment guidance.",title_strong:curriculum
r-1381,low,3,The Ontario Curriculum Grades 1–8 Mathematics 2020,Official Ontario Curriculum & Government Documents,"https://assets-us-01.kc-usercontent.com/fbd574c4-da36-0066-a0c5-849ffb2de96e/90439c6e-f40c-4b58-840c-557ed88a9345/The%20Ontario%20Curriculum%20Grades%201%E2%80%938%20-%20Mathematics,%202020%20(January%202021).pdf","Complete official Ontario Mathematics Curriculum document detailing all grade 7 and 8 expectations for Strand E (Spatial Sense), including specific measurement and geometry outcomes.",title_strong:curriculum
r-2000,low,3,"The Ontario Curriculum, Grades 1–8: Science and Technology (2022) — Full PDF",Official Curriculum Documents,https://assets-us-01.kc-usercontent.com/fbd574c4-da36-0066-a0c5-849ffb2de96e/a6136d61-3120-43f0-94a3-5859e0319382/The%20Ontario%20Curriculum%20Grades%201%E2%80%938%20%E2%80%93%20Science%20and%20Technology%202022.pdf,Single downloadable PDF of the entire 2022 elementary Science and Technology curriculum. Provides Grade 8 Strand B expectations alongside the conceptual/big-idea framing used across grades.,title_strong:curriculum
r-1930,low,3,"The Ontario Curriculum, Social Studies Grades 1-6; History and Geography Grades 7-8 (2018)",Official Curriculum Documents,https://www.edu.gov.on.ca/eng/curriculum/elementary/sshg18curr.pdf,Official Ontario Ministry of Education curriculum document for Social Studies (1-6) and History/Geography (7-8). Provides the complete 2018 expectations for Grade 7 History Strand A including the historical thinking concepts framework.,title_strong:curriculum
r-116,low,3,Theoretical and Experimental Probability Stations Activity,Maneuvering the middle,https://www.maneuveringthemiddle.com/teaching-probability/,"Probability is a great way to end the school year! There are ample opportunities for hands-on practice, experiments, and the computation is fairly simple.",url_shallow:/teaching-probability/; url_trailing_slash:/
r-2100,low,3,TIPS4RM (Targeted Implementation & Planning Supports for Revised Mathematics) - Grade 8,Online Platform,https://www.oame.on.ca/main/index.php?code=grspecres&ph=8&sp=TIPS4RM,"Ministry-developed Grade 8 lesson plans featuring three-part format with connections across algebra, geometry, and number sense strands.",url_strong:/index; many_expectations:n=4
r-1568,low,3,Tluuwaay 'Waadluxan Mathematical Adventures (Indigenous Math Network),Indigenous Math Network — Specific Investigations,https://indigenous.mathnetwork.educ.ubc.ca/tluuwaay-waadluxan-mathematical-adventures/,"Three-year collaboration between Dr. Cynthia Nicol (UBC), Haida Gwaii Museum, and local educators. Free 100+ page resource with intermediate (grades 4–7) math problems rooted in Haida cultural and land-based contexts.",url_shallow:/tluuwaay-waadluxan-mathematical-adventures/; url_trailing_slash:/
r-1724,low,3,Toy Theater — Area Perimeter Explorer,Virtual Manipulatives,https://toytheater.com/area-perimeter-explorer/,A drag-and-drop manipulative that lets students build rectangles or irregular shapes from coloured unit squares and instantly see the perimeter and area updated. Useful as an entry-level investigation tool before formal formulas.,url_shallow:/area-perimeter-explorer/; url_trailing_slash:/
r-1041,low,3,TPT – Grade 8 Ontario Math Probability Unit (Stacey's Circle),Teaching Units & Lesson Plans,https://www.teacherspayteachers.com/Product/Grade-8-Ontario-Math-Probability-Printable-and-Digital-Unit-9528495,"A printable and digital probability unit for Grade 8 aligned to the 2020 Ontario curriculum with differentiated activities, interactive skill practice, and consolidation tasks.",title_strong:unit
r-1067,low,3,TPT — Grade 7 Geometric and Spatial Reasoning E1 Unit,Teaching Units and Workbooks,https://www.teacherspayteachers.com/Product/Geometry-and-Spatial-Sense-unit-E1-Grade-7-Math-2020-Ontario-Curriculum-3705125,"Focused E1 unit covering geometric solids, triangles, quadrilaterals, map scale factor, and perspective drawings, aligned to the Ontario 2020 Grade 7 curriculum expectations.",title_strong:unit
r-1065,low,3,TPT — Grade 7 Spatial Sense Complete Unit (Ontario 2020),Teaching Units and Workbooks,https://www.teacherspayteachers.com/Product/Grade-7-New-Ontario-Math-2020-Spatial-Sense-GOOGLE-AND-PDF-7361277,"Complete lesson and workbook bundle for Grade 7 Spatial Sense aligned to the Ontario 2020 curriculum, available in both Google Slides and PDF formats, covering geometric reasoning and measurement.",title_strong:unit
r-1068,low,3,TPT — Grade 8 Geometric and Spatial Reasoning E1 Unit,Teaching Units and Workbooks,https://www.teacherspayteachers.com/Product/Geometry-and-Spatial-Reasoning-E1-Grade-8-Math-2020-Ontario-Curriculum-3756426,"Focused E1 unit covering tessellations, scale drawings, and perspective views for Grade 8, aligned to the Ontario 2020 curriculum with lessons, worksheets, review activities, and tests.",title_strong:unit
r-1434,low,3,TPT — Location & Movement Unit: Geometric Transformations (Grade 8 Ontario Math),Teaching Units & Ontario-Aligned Enrichment,https://www.teacherspayteachers.com/Product/-Location-Movement-Unit-Geometric-Transformations-Grade-8-Ontario-Math-3756444,"Companion Grade 8 unit for the series above. Covers the full Grade 8 E1.4 expectation including dilations on the Cartesian plane, with scaffolded practice and summative assessment pages. Ontario 2020 aligned.",title_strong:unit
r-1172,low,3,TPT — MTH1W Algebra and Coding Workbook (New 2021 Curriculum),Teaching Units and Workbooks — Paid,https://www.teacherspayteachers.com/Product/Algebra-and-Coding-Workbook-Grade-9-Ontario-Math-MTH1W-New-2021-Curriculum-7068175,"A full algebra-and-coding unit aligned to MTH1W expectations, with explanation pages, levelled practice, a quiz, and a unit test. Frequently updated for the 2021 curriculum.",title_strong:curriculum
r-1426,low,3,Transum — Coordinates Topic Collection,Practice & Skill-Building Platforms,https://www.transum.org/Software/SW/Starter_of_the_day/Similar.asp?ID_Topic=9,"Transum's coordinates hub with interactive lesson starters across Levels 1-7, from single-quadrant coordinate identification up to battleships-style four-quadrant work. Directly matches Grade 7 E1.3.",title_strong:collection
r-1425,low,3,Transum — Transformations Topic Collection,Practice & Skill-Building Platforms,https://www.transum.org/Software/SW/Starter_of_the_day/Similar.asp?ID_Topic=56,Transum's transformations topic page collects 30+ self-marking interactive exercises and lesson starters across 7 difficulty levels. Students reflect shapes across mirror lines by clicking grid coordinates — immediate feedback and teacher-track answers make this an efficient practice tool.,title_strong:collection
r-2286,low,3,Treaty Teaching and Learning Resources — Government of Ontario,Official Curriculum & Government Documents,https://www.ontario.ca/page/treaty-teaching-and-learning-resources,"Provincially curated collection of treaty education materials including Treaty Recognition Week activities, maps, and primary documents directly aligned to the Indigenous content in Grade 8 Strand A.",title_weak:resources; desc_phrase:collection of
r-6,low,3,Turtle Diary: Probability Games for Kids,Turtle Diary,https://www.turtlediary.com/games/probability.html,"Age-appropriate probability games with immediate feedback. Covers basic vocabulary (certain, impossible, likely, unlikely) and simple probability calculations.",title_weak:games; url_weak:/games; publisher_hint:turtle diary
r-1134,low,3,TVO Digital Learning Outreach – Coding in the Classroom: Intermediate Mathematics,Official Curriculum Documents & Ontario-Aligned Platforms,https://outreach.tvolearn.com/coding-in-the-classroom-intermediate-mathematics/,"TVO outreach resource by Steven Floyd and Lisa Anne Floyd exploring coding expectations for grades 7–8 in the Ontario Math Curriculum, with implementation guidance and cross-strand connections.",url_shallow:/coding-in-the-classroom-intermediate-mathematics/; url_trailing_slash:/
r-2514,low,3,TVO Learn — Grade 4 Science and Technology (Global Focus) Learning Activity 3: Food Chain Communities,TVO Learn — Grade 4 Science and Technology Learning Activities,https://tvolearn.com/pages/grade-4-science-and-technology-Global-Focus-learning-activity-3,"Explores different meanings of connection, including how humans and living things feel connected to the natural environment and community.",title_strong:unit
r-1529,low,3,TVO Outreach — Coding Transformations (cross-grade lesson),Ontario-Aligned Teacher Platforms,https://outreach.tvolearn.com/coding-in-the-classroom-coding-transformations/,Cross-strand lesson where students use physical movements and block coding to create repeating patterns and work with ordered pairs on the first quadrant — exactly the Grade 7 bridge between algebra coding and geometry.,url_shallow:/coding-in-the-classroom-coding-transformations/; url_trailing_slash:/
r-1097,low,3,TVO Webinars – Math & Financial Literacy (Grades 7–8),Ontario-Aligned Interactive Platforms,https://outreach.tvolearn.com/math-financial-literacy-grades-7-8-tvo-webinars/,"Recorded TVO webinars designed for Ontario educators teaching financial literacy in the intermediate grades, with practical strategies and classroom examples.",url_shallow:/math-financial-literacy-grades-7-8-tvo-webinars/; url_trailing_slash:/
r-2142,low,3,U of T Engineering Outreach — Educator Resources Database,Online Platform,https://outreach.engineering.utoronto.ca/educators/resources/,"University of Toronto Engineering Outreach's curated database of free online resources mapped directly to Ontario science curriculum expectations, with strong representation in structures and engineering design.",title_weak:resources; url_weak:/resources; url_trailing_slash:/
r-1108,low,3,U.S. Treasury – Money Math: Lessons for Life,Free Curriculum & Enrichment Programs,https://www.treasurydirect.gov/research-center/tools/moneymath-lessons-for-life/,"A free four-lesson curriculum supplement teaching Grade 7–9 math concepts through personal finance examples, including ""The Secret to Becoming a Millionaire"" (compound interest), budget spreading, and math in taxes.",title_weak:lessons; url_weak:/tools; url_trailing_slash:/
r-1959,low,3,UCDSB Virtual Library — Physical Patterns in a Changing World Guide,Curriculum-Aligned Canadian Educator Hubs,https://vlc.ucdsb.ca/7geography/physicalpatternschangingworld,"Upper Canada District School Board library guide that organizes vetted resources by Strand B sub-topic; bilingual, includes NFB educational playlists with study guides.",title_strong:library
r-2274,low,3,UNDP — Human Development Index Page,Global data and visualization tools (HDI / GDP / SDGs),https://hdr.undp.org/data-center/human-development-index,"Explains how HDI is calculated (life expectancy + education + income) and lets students sort countries by score. Directly supports the strand's ""How do we measure development?"" inquiry.",title_strong:index
r-1698,low,3,Unit 4: Proportional Relationships and Percentages,Proportional Relationships & Ratios,https://teacher.desmos.com/activitybuilder/custom/5ea20d2595a65a6b62522555,"Complete unit combining proportional reasoning with percentage applications, allowing students to apply ratio and proportion concepts to real-world percentage problems.",title_strong:unit
r-1699,low,3,Unit 4: Proportional Relationships with Tables,Proportional Relationships & Ratios,https://teacher.desmos.com/activitybuilder/custom/5bbfebcb5bd56b35ed1f5289,"Introduces proportional relationships by examining tables of values, helping students identify the constant rate of change and distinguish proportional from non-proportional relationships.",title_strong:unit
r-1749,low,3,Unit 8: Lesson 1 - Intro to Probability,"Data, Probability & Statistics",https://teacher.desmos.com/activitybuilder/custom/604bd8d8609c244521e157f8,"Students understand likelihood by analyzing experimental results and describing events using probability language (impossible, unlikely, equally likely, likely, certain). They compare the likelihood of different events expressed as fractions, decimals, and percentages.",title_strong:unit
r-1462,low,3,United for Literacy — Grade 8 Financial Literacy Resource Guide (PDF),Canadian Financial Literacy Organizations,https://www.unitedforliteracy.ca/getmedia/3ac5fa6f-ee4c-4a7c-8f59-eaeb3db01aaa/5-2-56_Grade-8_FinancialLiteracyGuides-Grade8_ENG-tagged.pdf,"United for Literacy's Grade 8 financial literacy teaching guide with lesson structures, ""Teacher Talk Moves"" discussion supports, and real-world scenarios aligned to Grade 8 F1.",title_strong:unit
r-2185,low,3,Upper Canada Virtual Library — Earth & Space Grade 9 LibGuide,Online Platform,https://vlc.ucdsb.on.ca/9science/earhandspace,"Comprehensive LibGuide for Grade 9 Applied and Academic Science students in Ontario, featuring information, lesson plans, and curated resource lists for Earth and Space topics.",title_strong:library
r-1228,low,3,Virtual Bead Loom (Culturally Situated Design Tools — Grade 8 version),Interactive Platforms & Cultural Design Tools,https://csdt.org/culture/virtualbeadloom/index.html,Specific CSDT tool where students replicate Indigenous basket and beadwork designs using coordinate geometry on a four-quadrant plane. Directly maps to Grade 8 Spatial Sense expectations on the Cartesian plane.,title_weak:tools; url_strong:/index
r-1585,low,3,Virtual Museum of Métis History and Culture — Finger Weaving Tutorial,"Books, Cultural Centres & Authentic Sources",https://www.metismuseum.ca/fingerweaving/,"Step-by-step Métis arrow-sash finger-weaving tutorial from the Gabriel Dumont Institute. The arrow pattern is a rich entry point for Grade 7 patterning expectations and ratio analysis (length:width, threads:rows).",url_shallow:/fingerweaving/; url_trailing_slash:/
r-1941,low,3,Virtual Museum of New France (Canadian Museum of History),Government Archives and Primary Source Collections,https://www.historymuseum.ca/virtual-museum-of-new-france/,"Canadian Museum of History's bilingual virtual exhibit covering New France from 1534-1763 with interactive maps, artifact images, and short documentary videos suitable for inquiry.",url_shallow:/virtual-museum-of-new-france/; url_trailing_slash:/
r-2328,low,3,What Is Matter? Definition and Examples,Science Notes and Projects,https://sciencenotes.org/what-is-matter-definition-and-examples/,Comprehensive educational resource defining matter in science with practical examples and explanations of different forms. Suitable for students learning foundational concepts about physical substances and their properties.,url_shallow:/what-is-matter-definition-and-examples/; url_trailing_slash:/
r-125,low,3,Wooclap: Real-Time Data Collection,Wooclap,https://www.wooclap.com/templates/mathematics,"Interactive polling tool that lets teachers collect real-time data from students. Perfect for demonstrating data collection, visualization, and analysis with authentic class-generated data.",title_strong:collection
r-1387,low,3,"Wordwall — Interactive Games & Quizzes (Area, Perimeter, Volume)",Practice & Skill-Building Platforms,https://wordwall.net/en-us/community/area-perimeter-and-volume,"Crowdsourced library of 100+ interactive Wordwall games for measurement practice. Teachers and students create and share games; formats include match-ups, quizzes, group sorts, and racing games.",title_weak:games; desc_phrase:library of
r-1046,low,3,Youcubed – Probability and Data Tasks,Enrichment & Problem-Solving,https://www.youcubed.org/tasks/,Stanford's Youcubed offers probability-related tasks designed to develop mathematical mindsets. Activities emphasize visual and creative approaches to probability with a focus on depth over speed.,url_shallow:/tasks/; url_trailing_slash:/
r-1305,low,3,Youcubed — Mathematical Mindset Algebra,Enrichment and Problem-Solving,https://www.youcubed.org/algebra/,"Stanford Youcubed's algebra unit that introduces variables through pattern growth before ""solving for x"" — directly compatible with the Ontario C1 philosophy of linear pattern-based algebra in Grade 8.",url_shallow:/algebra/; url_trailing_slash:/
r-1445,low,3,YouCubed — Visual Math Activities by Jo Boaler,Problem-Solving & Enrichment Activities,https://www.youcubed.org/resources/connecting-mathematical-ideas-middle-school-video-cases-support-teaching-learning/,"YouCubed resources from Stanford emphasize visual and physical representations in geometry learning, providing open-ended tasks and video cases of effective geometry teaching that builds geometric intuition.",title_weak:activities; url_weak:/resources; url_trailing_slash:/
r-154,low,2,5 Fun Financial Literacy Activities For Kids,Rates.ca,https://rates.ca/resources/5-fun-financial-literacy-activities-for-kids,5 Fun Financial Literacy Activities For Kids is hosted on the Rates.ca website and provides ideas for activities related to financial literacy for parents and teachers,title_weak:activities; url_weak:/resources
r-1566,low,2,8 Ways — Aboriginal Pedagogy: Maths,Curriculum Bundles & Pedagogical Frameworks,https://www.8ways.online/8way-maths,Australia-originated framework that Ontario teachers reference for structuring math lessons around Indigenous learning processes; includes math-specific examples for intermediate grades.,url_shallow:/8way-maths
r-1226,low,2,Aboriginal Math and Science — Elementary Lesson Plans (Queen's Aboriginal Access to Engineering),"Teaching Units, Lesson Plans, and Practitioner Guides",https://www.aboriginalaccess.ca/resources/teaching-links/aboriginal-math-and-science,"Queen's University's curated bank of Indigenous math and science lesson plans, targeting Grades 4–8. Includes Indigenous Perspectives in Math units and other Ontario-relevant resources.",url_weak:/resources; many_expectations:n=4
r-91,low,2,ATB Financial: Money Management for Youth,ATB Financial,https://www.atb.com/company/community/financial-literacy/,"Alberta-focused financial literacy resources including budgeting tools, saving calculators, and lessons on making smart financial decisions as a young person.",url_trailing_slash:/; many_expectations:n=4
r-1954,low,2,Atlas of Canada — Climate and Environment Maps,Canadian Government & Authoritative Mapping,https://natural-resources.canada.ca/maps-tools-publications/maps/atlas-canada/climate-environment,"NRCan's curated set of climate and environment maps showing Canadian temperature, precipitation, ecozones, and vegetation patterns — a primary-source companion to climate-change inquiry.",desc_phrase:set of
r-1947,low,2,Atlas of Canada — Historical Atlas Online (NRCan),Geography & Mapping Resources,https://atlas.gc.ca/eng/index.html,Natural Resources Canada's official Atlas of Canada with historical and contemporary map layers students can use to investigate New France settlement patterns and the geographic spread of the fur trade.,url_strong:/index
r-2251,low,2,Atlas of Canada — Minerals and Mining,Government Archives & Mapping/GIS Tools,https://atlas.gc.ca/mins/en/index.html,"Specialized Atlas of Canada interactive layer showing mineral deposits, mines, and processing facilities, useful for case-study mapping in resource-extraction inquiries.",url_strong:/index
r-2113,low,2,Bank of Canada Museum — Learning Resources by Grade,Canadian Government & Public Agency Resources,https://www.bankofcanadamuseum.ca/learn/learning-resources-by-grade/,"Filterable hub that groups Bank of Canada Museum activities, videos, lesson plans, and games by grade level so teachers can quickly find Grade 7-aligned financial literacy material.",title_weak:resources; url_trailing_slash:/
r-1205,low,2,Bank of Canada — Financial Education Resources,Government and Institutional Resources,https://www.bankofcanada.ca/about/educational-resources/financial-education-resources/,"Official Bank of Canada educational resources including interactive tools, videos, and lesson materials supporting understanding of Canadian money and financial concepts.",title_weak:resources; url_trailing_slash:/
r-1771,low,2,"ByteLearn — 7th Grade Expressions, Equations, and Inequalities Worksheets",Worksheets & Printable Resources,https://www.bytelearn.com/math-grade-7/expression-and-equations/worksheets,"Each ByteLearn worksheet has a free printable PDF and an auto-graded interactive twin students can complete online, generating instant teacher reports — useful for blended classrooms.",title_weak:worksheets; url_weak:/worksheets
r-30,low,2,Canadian Encyclopedia: Indigenous Peoples,Historica Canada,https://www.thecanadianencyclopedia.ca/en/collection/indigenous-peoples,"Comprehensive articles on First Nations, M??tis, and Inuit peoples, cultures, histories, and contemporary issues. Includes educator resources and study guides.",url_strong:/collection
r-1946,low,2,Canadian Geographic Education — Indigenous Peoples Atlas of Canada (Tiled Map),Geography & Mapping Resources,https://cangeoeducation.ca/en/resources/tiled-map-indigenous-peoples-atlas-of-canada/,"Free downloadable tiled version of the Indigenous Peoples Atlas of Canada giant floor map, focused on historical treaties, language families, and Indigenous nations whose territories framed New France and early BNA.",url_weak:/resources; url_trailing_slash:/
r-2245,low,2,Canadian Geographic Education — Natural Resources Canada Giant Floor Map,Canadian Heritage Organizations & Atlases,https://cangeoeducation.ca/en/maps/natural-resources-canada/,"Bilingual giant floor map produced with NRCan featuring Canada's forests, freshwater, oil and gas, minerals, and mining; bundled with curriculum-aligned lesson plans for intermediate grades.",title_weak:resources; url_trailing_slash:/
r-61,low,2,Canadian Museum of Immigration: Pier 21,Canadian Museum of Immigration,https://www.pier21.ca/education,"Resources on Canadian immigration history focusing on Pier 21 in Halifax. Includes oral histories, primary documents, and interactive timelines.",url_shallow:/education
r-1817,low,2,CAVLFO — Cours en ligne de mathématiques (7e/8e année),Ontario French-Language Government and Ministry-Backed Platforms,https://www.apprentissageenligne.org/cours-en-ligne/liste-de-cours/,"Consortium d'apprentissage virtuel de langue française de l'Ontario — provides accredited online math courses for Ontario francophone students, covering full curriculum expectations.",url_trailing_slash:/; many_expectations:n=4
r-9,low,2,"Certain, likely, equally likely, unlikely or impossible",KidsMathLogic,https://youtu.be/lYXDQ5-I7Qk?si=3-l1J63Y4xFBxnSH,"This video talks about probability - certain, likely, equally likely, unlikely or impossible events.",url_shallow:/lyxdq5-i7qk
r-82,low,2,CIRA: Data Privacy for Students,Canadian Internet Registration Authority,https://www.cira.ca/en/resources-for-teachers/digital-literacy/,"Lessons on data privacy, online tracking, and digital footprints. Students learn how their data is collected and used while developing critical thinking about data in the digital age.",url_weak:/resources; url_trailing_slash:/
r-2149,low,2,CK-12 — Block and Tackle Simulation,Online Platform,https://interactives.ck12.org/simulations/physics/block-and-tackle/app/index.html,"CK-12 interactive simulation exploring the relationship between force, work, energy, and mechanical advantage in pulley systems. Highly relevant to Grade 8 Systems in Action.",url_strong:/index
r-2150,low,2,CK-12 — See Saw Simulation (Torque & Mechanical Advantage),Online Platform,https://interactives.ck12.org/simulations/physics/see-saw/app/index.html,CK-12 simulation showing how objects of different weights balance on a lever. Useful concrete demonstration of mechanical advantage for both grades.,url_strong:/index
r-1956,low,2,Climate Data Viewer — Canada.ca,Canadian Government & Authoritative Mapping,https://climate-viewer.canada.ca/climate-maps.html,"Government of Canada climate data viewer with maps of temperature, precipitation, snow, and projected change; includes downloadable datasets for primary-source classroom work.",url_shallow:/climate-maps.html
r-131,low,2,Code and build a device to collect temperature data,Arduino,https://projecthub.arduino.cc/paskino/simple-data-statistics-temperature-7b24cf,"Simple Data Statistics (Temperature) - Arduino collects and calculates basic statistics on the acquired analog (temperature) data: average, standard deviation, min and max.",many_expectations:n=6
r-1143,low,2,CodeHS – Coding in Math,Text-Based Coding & Python Resources,https://codehs.com/course/coding_math/overview,"JavaScript and Python-based course integrating coding with math concepts including area/perimeter calculations, geometric shape drawing, and categorizing triangles using variables.",url_strong:/course/
r-1929,low,2,Concord Consortium — Molecular Workbench: Mixtures and Solutions,Indigenous Knowledges and Cross-Curricular,https://learn.concord.org/physical-science,Concord Consortium's open-licence physical science library hosts molecular-scale interactive models students can manipulate to explore why some substances mix and others don't. Strong fit for inquiry-based Grade 7 Strand C investigations.,url_shallow:/physical-science
r-113,low,2,Credit Canada: Youth Financial Wellness,Credit Canada,https://www.creditcanada.com/financial-literacy-for-youth,"Non-profit resources teaching credit basics, the dangers of debt, and responsible borrowing. Includes interactive calculators showing how interest accumulates over time.",url_shallow:/financial-literacy-for-youth
r-2039,low,2,Crown-Indigenous Relations — Specific Claim Settlements Interactive Map (SCSIM),Government Archives and Primary Source Records,https://geo.sac-isc.gc.ca/cirrp-scsim/index-eng.html,"Government of Canada interactive map showing settled and active Indigenous specific claims across Canada, supporting student inquiry into the geographic and sustainability implications of land use and Indigenous land rights.",url_strong:/index
r-1834,low,2,CSViamonde — TFO IDÉLLO Apprendre à la maison,Ontario French-Language Boards & Provincial PD Networks,https://csviamonde.ca/services/le-coin-dapprentissage/ressources-dappui-viavirtuel-aux-apprentissages/tfo-idello-apprendre-a-la-maison/,"Conseil scolaire Viamonde's curated entry point into TFO IDÉLLO's home-learning portal, with quick links to grade-level math activities for Grades 7 and 8.",url_trailing_slash:/; many_expectations:n=4
r-1167,low,2,D2L Adventure — De-streamed Grade 9 Ontario Math,Ontario-Aligned Online Platforms,https://www.d2l.com/solutions/k-12/d2l-adventure/canada/de-streamed-grade-9-ontario-math/,"D2L's gamified, story-driven MTH1W course mapped to the 2021 curriculum, designed for use inside Brightspace with built-in formative assessments and adaptive pathways.",url_trailing_slash:/; many_expectations:n=4
r-1383,low,2,Desmos Activities for Middle School Geometry & Measurement,Interactive Visualization & Dynamic Geometry Platforms,https://teacher.desmos.com/activitybuilder/custom/,Desmos offers free classroom activities where students explore measurement concepts (especially circles and area relationships) through interactive graphing and visual feedback. Teacher dashboard provides real-time student data.,title_weak:activities; url_trailing_slash:/
r-1435,low,2,Desmos Geometry Tool,Interactive Visualization & Dynamic Geometry Tools,https://www.desmos.com/geometry,"Desmos Geometry allows students to plot and connect points to create polygons, measure angles, and verify geometric relationships. Dynamic environment supports discovery activities such as deriving the sum of interior angles of any polygon using the formula (n-2)180.",url_shallow:/geometry
r-1030,low,2,Desmos – What Are Probabilities? (Grades 7–8 Lesson 3),Interactive Platforms & Simulations,https://teacher.desmos.com/activitybuilder/custom/60329385a392e50d486f1b6c,"An interactive Desmos activity where students explore the meaning of probability, place events on a likelihood scale, and develop understanding of probability as a number between 0 and 1.",desc_phrase:explore the
r-1268,low,2,Desmos — Calculatrice graphique (FR),Interactive Math Platforms with Full French Interface,https://www.desmos.com/calculator?lang=fr,"Free graphing calculator with full French-language interface. Supports Grade 7–8 work on linear relations and the Grade 8 introduction to scatter plots, plus extension to MTH1W.",url_shallow:/calculator
